"","isbn","year","isbndb","subject"
"1884","0446400580",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446400580","Fiction"
"1885","0373484429",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373484429","Fiction"
"1886","0446524999",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446524999",NA
"1887","0345409876",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345409876","Literary Criticism"
"1888","0679763309",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679763309","Biography & Autobiography"
"1889","0425183971",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425183971","Fiction"
"1890","067973225X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:067973225X","Fiction"
"1891","0894803204",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0894803204","Self-Help"
"1892","0441007813",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0441007813","Blake, Anita (Fictitious character)"
"1893","0441005748",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0441005748","Blake, Anita (Fictitious character)"
"1894","0786808012",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0786808012",NA
"1895","0380802317",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380802317","Fiction"
"1896","0452281431",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0452281431","Fiction"
"1897","1551668483",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551668483","Fiction"
"1898","0449215024",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0449215024",NA
"1899","0451170113",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451170113","Fiction"
"1900","0316153915",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0316153915","Bosch, Harry (Fictitious character)"
"1901","0425155722",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425155722","Fiction"
"1902","0425189031",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425189031","Fiction"
"1903","0440236665",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440236665","Fiction"
"1904","0812551486",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0812551486","Fiction"
"1905","081257639X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:081257639X","Fiction"
"1906","034539092X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:034539092X",NA
"1907","0385720955",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0385720955","Fiction"
"1908","0758203888",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0758203888","Fiction"
"1909","006109868X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:006109868X","Fiction"
"1910","0767915593",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0767915593","Fiction"
"1911","0385319002",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0385319002","Fiction"
"1912","0316777722",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0316777722",NA
"1913","0679723161",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679723161","Fiction"
"1914","0767903382",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0767903382","Biography & Autobiography"
"1915","0679455116",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679455116","Fiction"
"1916","0679724362",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679724362","Biography & Autobiography"
"1917","0385720467",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0385720467",NA
"1918","0452270073",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0452270073","Fiction"
"1919","0380714752",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380714752","Juvenile Fiction"
"1920","042519485X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:042519485X","Fiction"
"1921","0380725231",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380725231","Fiction"
"1922","0440944597",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440944597","Juvenile Fiction"
"1923","0553572350",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553572350","Fiction"
"1924","0061096105",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061096105",NA
"1925","0380009471",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380009471","Fiction"
"1926","0743466527",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743466527","Fiction"
"1927","0440404193",1970,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440404193","Juvenile Fiction"
"1928","0061097667",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061097667","Fiction"
"1929","0671521500",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671521500","Fiction"
"1930","1551668459",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551668459","Fiction"
"1931","0380817624",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380817624","Fiction"
"1932","0836218655",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0836218655","Humor"
"1933","0836220730",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0836220730","Humor"
"1934","0811801802",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0811801802","Fiction"
"1935","0671008978",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671008978","Fiction"
"1936","0345377702",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345377702","Biography & Autobiography"
"1937","0060977744",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0060977744","Fiction"
"1938","0679744398",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679744398","Fiction"
"1939","0140177388",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0140177388","Fiction"
"1940","0786885416",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0786885416","Biography & Autobiography"
"1941","0590406205",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590406205","Mice"
"1942","0151006040",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0151006040","Psychology"
"1943","0761121323",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0761121323",NA
"1944","0064402053",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0064402053","Juvenile Fiction"
"1945","014017737X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:014017737X","Fiction"
"1946","0380818973",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380818973","Fiction"
"1947","0671204971",1970,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671204971",NA
"1948","0156028778",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0156028778","Fiction"
"1949","0375826688",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0375826688","Juvenile Fiction"
"1950","0451196856",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451196856","Fiction"
"1951","0446351709",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446351709","Law"
"1952","0440226198",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440226198","Health & Fitness"
"1953","0375502025",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0375502025","History"
"1954","0140274782",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0140274782","Fiction"
"1955","1400045088",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1400045088","Fiction"
"1956","0312954468",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312954468","Fiction"
"1957","0679781277",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679781277","Fiction"
"1958","055328942X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:055328942X","Fiction"
"1959","0553574086",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553574086","Fiction"
"1960","0440221048",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440221048",NA
"1961","0671003364",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671003364","Fiction"
"1962","0380711877",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380711877","Fiction"
"1963","0553106341",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553106341","Fiction"
"1964","0345404785",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345404785","Fiction"
"1965","0425158608",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425158608","Fiction"
"1966","0380728168",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380728168",NA
"1967","0316693863",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0316693863","Fiction"
"1968","0451184726",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451184726","Fiction"
"1969","0446667900",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446667900","Fiction"
"1970","0805056645",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0805056645","Biography & Autobiography"
"1971","0380730820",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380730820","Fiction"
"1972","0446604232",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446604232","Fiction"
"1973","0380784491",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380784491","Fiction"
"1974","0553581112",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553581112",NA
"1975","0446611085",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446611085","Fiction"
"1976","0312313810",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312313810","Fiction"
"1977","0380780879",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380780879",NA
"1978","0061099015",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061099015","Fiction"
"1979","0451197399",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451197399",NA
"1980","0152050167",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0152050167","Juvenile Fiction"
"1981","0670031909",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0670031909","Fiction"
"1982","0380978415",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380978415",NA
"1983","055356773X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:055356773X","Fiction"
"1984","0553251481",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553251481","Pilgrims and pilgrimages"
"1985","0451179285",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451179285","American fiction"
"1986","0553577808",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553577808","Fiction"
"1987","0399149562",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0399149562","Fiction"
"1988","0802135161",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0802135161","Fiction"
"1989","0380780860",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380780860","Fiction"
"1990","0380816547",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380816547","Fiction"
"1991","0142000892",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0142000892","Fiction"
"1992","0394747232",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0394747232","Comics & Graphic Novels"
"1993","0061092002",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061092002","Fiction"
"1994","0451206002",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451206002",NA
"1995","0066214440",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0066214440","Fiction"
"1996","0966941411",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0966941411",NA
"1997","0380978407",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380978407",NA
"1998","067164257X",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:067164257X","Brothers and sisters"
"1999","0425135020",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425135020","Fiction"
"2000","0871138190",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0871138190","Fiction"
"2001","006103004X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:006103004X","History"
"2002","0446600458",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446600458","Fiction"
"2003","0553211765",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553211765","Fiction"
"2004","0451188489",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451188489",NA
"2005","0970816308",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0970816308","Fiction"
"2006","1558746625",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:1558746625","Self-Help"
"2007","1558744592",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:1558744592","Religion"
"2008","0670032379",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0670032379","Fiction"
"2009","0446610674",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446610674",NA
"2010","0440224594",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440224594","Fiction"
"2011","0670878847",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0670878847","Fiction"
"2012","0345338715",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345338715","Fiction"
"2013","0380718839",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380718839","Fiction"
"2014","0684822652",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0684822652","Fiction"
"2015","0553569155",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553569155","Humor"
"2016","0425169871",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425169871","Fiction"
"2017","0684872730",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0684872730",NA
"2018","0804117683",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0804117683","Fiction"
"2019","0446600660",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446600660","Fiction"
"2020","1573220485",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:1573220485",NA
"2021","0385491034",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0385491034","Fiction"
"2022","0679762108",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679762108","Fiction"
"2023","0877017883",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0877017883","Fiction"
"2024","0446604100",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446604100",NA
"2025","1573223425",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1573223425","Fiction"
"2026","0553096060",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553096060","Humor"
"2027","0380730200",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380730200","Fiction"
"2028","0805068015",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0805068015","Fiction"
"2029","0671793578",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671793578","True Crime"
"2030","0375750525",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0375750525","Lesbians"
"2031","0671729470",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671729470","Fiction"
"2032","0345385764",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345385764","Fiction"
"2033","015670160X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:015670160X","Fiction"
"2034","0312198647",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312198647","Biography & Autobiography"
"2035","038071843X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:038071843X",NA
"2036","0836218515",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0836218515","Humor"
"2037","0373243790",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373243790",NA
"2038","0345346491",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345346491","Fiction"
"2039","0679783571",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679783571","Biography & Autobiography"
"2040","0399145672",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0399145672","Fiction"
"2041","0679432477",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679432477","Fiction"
"2042","0517595753",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0517595753","Humor"
"2043","0553582801",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553582801",NA
"2044","0060198133",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0060198133","Fiction"
"2045","0345310799",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345310799","Fiction"
"2046","0140097112",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0140097112","Fiction"
"2047","034536676X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:034536676X","Fiction"
"2048","0449908747",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0449908747","Fiction"
"2049","0060972122",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0060972122","Fiction"
"2050","0449910571",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0449910571",NA
"2051","078688908X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:078688908X","Fiction"
"2052","0743437802",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743437802","Fiction"
"2053","0743410599",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743410599","Fiction"
"2054","0553566067",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553566067","Fiction"
"2055","0440220440",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440220440","Fiction"
"2056","0440220459",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440220459","Fiction"
"2057","0060560754",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0060560754","Fiction"
"2058","0312284683",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312284683","Fiction"
"2059","0515126772",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0515126772","Fiction"
"2060","0767903854",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0767903854","Travel"
"2061","0590425013",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590425013","Babysitters"
"2062","0451205758",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451205758","Fiction"
"2063","0312983832",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312983832",NA
"2064","0385335490",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0385335490","Fiction"
"2065","0553801430",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553801430","Fiction"
"2066","0312289510",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312289510","Fiction"
"2067","1551662604",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551662604","Fiction"
"2068","0843950463",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0843950463",NA
"2069","0679735771",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679735771","Fiction"
"2070","0140620222",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0140620222",NA
"2071","0373218974",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373218974","Fiction"
"2072","0440224810",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440224810","Fiction"
"2073","0446602159",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446602159","Fiction"
"2074","0373218966",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373218966","Fiction"
"2075","0373239963",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373239963","Fiction"
"2076","0440170796",1970,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440170796","Fiction"
"2077","0670844527",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0670844527","Fiction"
"2078","0446360716",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446360716","Fiction"
"2079","0312988249",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312988249","Fiction"
"2080","0446519537",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446519537","Fiction"
"2081","0891076182",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0891076182",NA
"2082","067942525X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:067942525X","Fiction"
"2083","067100042X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:067100042X","Fiction"
"2084","0553291009",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553291009","Fiction"
"2085","0425140032",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425140032","Fiction"
"2086","0345422783",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345422783","Biography & Autobiography"
"2087","0345350685",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345350685","Social Science"
"2088","0440234859",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440234859","Fiction"
"2089","0451451538",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451451538","Fiction"
"2090","0345335082",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345335082","Fiction"
"2091","0064400484",1970,"https://www.googleapis.com/books/v1/volumes?q=isbn:0064400484",NA
"2092","0394800028",1950,"https://www.googleapis.com/books/v1/volumes?q=isbn:0394800028","Juvenile Fiction"
"2093","0451525264",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451525264","Fiction"
"2094","044661257X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:044661257X","Fiction"
"2095","0451197038",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451197038","Fiction"
"2096","0451202538",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451202538",NA
"2097","0451173082",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451173082",NA
"2098","0804107491",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0804107491","Fiction"
"2099","0451199480",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451199480","Fiction"
"2100","0671744585",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671744585","Fiction"
"2101","0140262032",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0140262032","Fiction"
"2102","044020447X",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:044020447X","Fiction"
"2103","0375758992",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0375758992","Biography & Autobiography"
"2104","1551668866",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551668866",NA
"2105","084395048X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:084395048X","Fiction"
"2106","0446608122",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446608122","Fiction"
"2107","0380724979",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380724979","Fiction"
"2108","1551664933",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551664933","Fiction"
"2109","0786886307",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0786886307","Biography & Autobiography"
"2110","0380709120",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380709120",NA
"2111","0394809378",1960,"https://www.googleapis.com/books/v1/volumes?q=isbn:0394809378","Juvenile Fiction"
"2112","0446363383",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446363383","Fiction"
"2113","0684849216",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0684849216","Fiction"
"2114","0394800303",1960,"https://www.googleapis.com/books/v1/volumes?q=isbn:0394800303","Juvenile Nonfiction"
"2115","0446610127",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446610127","Fiction"
"2116","0671042564",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671042564","Biography & Autobiography"
"2117","067172701X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:067172701X",NA
"2118","0452269652",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0452269652","Fiction"
"2119","0399134204",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0399134204","Fiction"
"2120","0440216419",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440216419","Fiction"
"2121","0380721228",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380721228","Fiction"
"2122","0440428130",1970,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440428130","Juvenile Fiction"
"2123","0684863472",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0684863472","Biography & Autobiography"
"2124","078686298X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:078686298X","Fiction"
"2125","1896860982",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1896860982","Fiction"
"2126","0590435132",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590435132","Babysitters"
"2127","0449002411",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0449002411","Fiction"
"2128","0061031445",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061031445","Fiction"
"2129","1551666022",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551666022",NA
"2130","0060508302",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0060508302","Fiction"
"2131","0590568779",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590568779","Juvenile Fiction"
"2132","0590568787",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590568787",NA
"2133","0590568833",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590568833","Juvenile Fiction"
"2134","0590568809",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590568809","Juvenile Fiction"
"2135","0440217490",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440217490","Fiction"
"2136","0679777504",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679777504","Fiction"
"2137","0743422910",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743422910","Fiction"
"2138","0345365208",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345365208","Fiction"
"2139","074341232X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:074341232X","Fiction"
"2140","0804119724",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0804119724","Fiction"
"2141","0743249291",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743249291","Fiction"
"2142","0375700269",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0375700269","Fiction"
"2143","0679753338",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679753338","Fiction"
"2144","3423000015",1970,"https://www.googleapis.com/books/v1/volumes?q=isbn:3423000015",NA
"2145","0679428895",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679428895","Fiction"
"2146","1551668726",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551668726","Fiction"
"2147","0451160444",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451160444","Fiction"
"2148","0345386825",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345386825","Fiction"
"2149","0751503894",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0751503894",NA
"2150","0671891081",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671891081","Fiction"
"2151","1551669609",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551669609","Fiction"
"2152","0553584049",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553584049","Fiction"
"2153","0425097609",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425097609",NA
"2154","0786890002",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0786890002","Fiction"
"2155","1853260258",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:1853260258","Fiction"
"2156","0743247612",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743247612","Humor"
"2157","0425162605",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425162605","Fiction"
"2158","0425150976",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425150976","Fiction"
"2159","0671748882",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671748882","Fiction"
"2160","0061012491",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061012491",NA
"2161","0743457439",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743457439","Fiction"
