"1964",215709,"068484267X","The God Chasers: \My Soul Follows Hard After Thee;Tommy Tenney;1999;Destiny Image Publishers;http://images.amazon.com/images/P/0768420164.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0768420164.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0768420164.01.LZZZZZZZ.jpg
1561797979;Bedtime Blessings #1 (Heritage Builders);John T. Trent;2000;Focus on the Family Publishing;http://images.amazon.com/images/P/1561797979.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1561797979.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1561797979.01.LZZZZZZZ.jpg
0764508938;Windows XP for Dummies;Andy  Rathbone;2001;For Dummies;http://images.amazon.com/images/P/0764508938.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0764508938.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0764508938.01.LZZZZZZZ.jpg
1565120272;Her Own Place;Dori Sanders;1993;Workman Pub Co;http://images.amazon.com/images/P/1565120272.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1565120272.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1565120272.01.LZZZZZZZ.jpg
0345419847;Be Your Best: The Family Manager's Guide to Personal Success;Kathy Peel;2000;Ballantine Books;http://images.amazon.com/images/P/0345419847.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0345419847.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0345419847.01.LZZZZZZZ.jpg
0806622768;Bible Reading for Caregivers (Bible Readings Series);Betty Groth Syverson;1987;Augsburg Fortress Publishers;http://images.amazon.com/images/P/0806622768.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0806622768.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0806622768.01.LZZZZZZZ.jpg
157322197X;The Good Men;Charmaine Craig;2002;Riverhead Books;http://images.amazon.com/images/P/157322197X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/157322197X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/157322197X.01.LZZZZZZZ.jpg
078688200X;Sacred Hoops : Spiritual Lessons of a Hardwood Warrior;Phil Jackson;1996;Hyperion;http://images.amazon.com/images/P/078688200X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/078688200X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/078688200X.01.LZZZZZZZ.jpg
0672314932;Palm Programming;Glenn Bachmann;1999;SAMS;http://images.amazon.com/images/P/0672314932.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0672314932.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0672314932.01.LZZZZZZZ.jpg
0609606948;A Trip to the Beach: Living on Island Time in the Caribbean;Melinda Blanchard;2000;Clarkson N Potter Publishers;http://images.amazon.com/images/P/0609606948.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0609606948.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0609606948.01.LZZZZZZZ.jpg
0060554894;Day of Atonement: A Peter Decker/Rina Lazarus Novel;Faye Kellerman;2003;HarperTorch;http://images.amazon.com/images/P/0060554894.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0060554894.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0060554894.01.LZZZZZZZ.jpg
0843943335;The Smoky Years;Alan Le May;1997;Leisure Books;http://images.amazon.com/images/P/0843943335.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0843943335.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0843943335.01.LZZZZZZZ.jpg
1552850137;Wild West Women: Travellers, Adventurers and Rebels;Rosemary Neering;2000;Whitecap Books;http://images.amazon.com/images/P/1552850137.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1552850137.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1552850137.01.LZZZZZZZ.jpg
0553801252;The Bride and the Beast;Teresa Medeiros;2000;Bantam Books;http://images.amazon.com/images/P/0553801252.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553801252.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553801252.01.LZZZZZZZ.jpg
1582432902;Stanley Park;Timothy Taylor;2003;Counterpoint Press;http://images.amazon.com/images/P/1582432902.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1582432902.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1582432902.01.LZZZZZZZ.jpg
2221095863;La Bible au fÃ?Â©minin, tome 1 : Sarah (cadeau : les HÃ?Â©roÃ?Â¯nes de la Bible, livre illustrÃ?Â©);Marek Halter;2003;Robert Laffont;http://images.amazon.com/images/P/2221095863.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/2221095863.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/2221095863.01.LZZZZZZZ.jpg
1403321876;A Dark Night in Texas;Carla Landreth;2002;1stBooks Library;http://images.amazon.com/images/P/1403321876.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1403321876.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1403321876.01.LZZZZZZZ.jpg
0195088476;Paul Revere's Ride;David Hackett Fischer;1994;Oxford University Press;http://images.amazon.com/images/P/0195088476.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0195088476.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0195088476.01.LZZZZZZZ.jpg
0670746045;Vietnam: A History;Stanley Karnow;1983;Penguin USA;http://images.amazon.com/images/P/0670746045.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0670746045.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0670746045.01.LZZZZZZZ.jpg
0691050848;The Nature of Space and Time;Stephen Hawking;2000;Princeton University Press;http://images.amazon.com/images/P/0691050848.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0691050848.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0691050848.01.LZZZZZZZ.jpg
1592282016;The Last Secrets of the Silk Road: In the Footsteps of Marco Polo by Horse and Camel;Countess Alexandra Tolstoy;2003;The Lyons Press;http://images.amazon.com/images/P/1592282016.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1592282016.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1592282016.01.LZZZZZZZ.jpg
0553095234;Black Holes and Baby Universes: And Other Essays;Stephen W. Hawking;1993;Bantam Books;http://images.amazon.com/images/P/0553095234.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553095234.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553095234.01.LZZZZZZZ.jpg
0439567610;Harry Potter and the Order of the Phoenix (Book 5);J. K. Rowling;2003;Scholastic;http://images.amazon.com/images/P/0439567610.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0439567610.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0439567610.01.LZZZZZZZ.jpg
1582344159;Hey Nostradamus! : A Novel;Douglas Coupland;2004;Bloomsbury USA;http://images.amazon.com/images/P/1582344159.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1582344159.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1582344159.01.LZZZZZZZ.jpg
1579548679;Midlife Crisis at 30 : How the Stakes Have Changed for a New Generation--And What to Do about It;Lia Macko;2004;Rodale Books;http://images.amazon.com/images/P/1579548679.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1579548679.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1579548679.01.LZZZZZZZ.jpg
0375505237;Hot and Sweaty Rex : A Dinosaur Mafia Mystery;ERIC GARCIA;2004;Villard;http://images.amazon.com/images/P/0375505237.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375505237.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375505237.01.LZZZZZZZ.jpg
1859842313;The Book of Saladin: A Novel;Tariq Ali;1999;Verso;http://images.amazon.com/images/P/1859842313.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1859842313.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1859842313.01.LZZZZZZZ.jpg
0375502521;Welcome to Paradise: A Novel;Laurence Shames;1999;Random House Inc;http://images.amazon.com/images/P/0375502521.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0375502521.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0375502521.01.LZZZZZZZ.jpg
031600023X;Worse Than Watergate: The Secret Presidency of George W. Bush;John W. Dean;2004;Little, Brown;http://images.amazon.com/images/P/031600023X.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/031600023X.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/031600023X.01.LZZZZZZZ.jpg
0966240871;From The Block;Steven Schindler;2001;Elevated Press;http://images.amazon.com/images/P/0966240871.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0966240871.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0966240871.01.LZZZZZZZ.jpg
1592247199;Dead Souls;Nikolai V. Gogol;2003;Wildside Press;http://images.amazon.com/images/P/1592247199.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/1592247199.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/1592247199.01.LZZZZZZZ.jpg
0684815354;SLOW DANCING ON DINOSAUR BONES : A Novel;Lana Witt;1996;Scribner;http://images.amazon.com/images/P/0684815354.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0684815354.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0684815354.01.LZZZZZZZ.jpg
0316930164;All too Human;George Stephanopoulos;2000;Back Bay Books;http://images.amazon.com/images/P/0316930164.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0316930164.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0316930164.01.LZZZZZZZ.jpg
0553345338;Late Night Thoughts on Listening to Mahler's Ninth Symphony;Lewis Thomas;1990;Bantam Books;http://images.amazon.com/images/P/0553345338.01.THUMBZZZ.jpg;http://images.amazon.com/images/P/0553345338.01.MZZZZZZZ.jpg;http://images.amazon.com/images/P/0553345338.01.LZZZZZZZ.jpg
0743234618;Vanilla Beans &amp"
"1965",1558,"068484477X","Mimosa Grove (Mira)"
"1966",177968,"0684846713","The Forgotten"
"1967",240307,"0684848783","Dearly Beloved"
"1968",251442,"0684849216","Artemis Fowl (Artemis Fowl, Book 1)"
"1969",216579,"0684852225","I'm Not Really Here"
"1970",169634,"0684852683","The Big Picture"
"1971",230460,"0684853515","A Monk Swimming"
"1972",216602,"0684855631","Napalm &amp; Silly Putty"
"1973",246820,"0684856603","A Density of Souls"
"1974",216955,"0684857820","Shopgirl : A Novella"
"1975",237025,"0684859262","The Diary of Ellen Rimbauer: My Life at Rose Red"
"1976",238222,"0684862719","The Five People You Meet in Heaven"
"1977",218430,"0684863472","My Forbidden Face: Growing Up Under the Taliban: A Young Woman's Story"
"1978",223455,"0684864320","The Pleasure of My Company: A Novel"
"1979",3977,"0684865742","Simplify Your Life : 100 Ways to Slow Down and Enjoy the Things That Really Matter"
"1980",1790,"0684867621","Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series)"
"1981",218760,"0684872153","Don't Sweat the Small Stuff at Work : Simple Ways to Minimize Stress and Conflict While Bringing Out the Best in Yourself and Others (Don't Sweat the Small Stuff Series)"
"1982",229255,"068487217X","Don't Sweat the Small Stuff with Your Family : Simple Ways to Keep Daily Responsibilities and Household Chaos from Taking Over Your Life (Don't Sweat the Small Stuff Series)"
"1983",237313,"0684872730","A Monk Swimming : A Memoir"
"1984",174683,"0684874350","World of Pies : A Novel"
"1985",166287,"0688031188","The Hungry Ocean : A Swordboat Captain's Journey"
"1986",169492,"0688078028","Shopgirl"
"1987",169282,"0688143687","Stolen Lives : Twenty Years in a Desert Jail (Oprah's Book Club (Paperback))"
"1988",226554,"0688147259","The Snow Garden : A Novel"
"1989",167131,"0688156126","Dixie City Jam"
"1990",165576,"0688173896","Don't Stand Too Close to a Naked Man"
"1991",3416,"0688177751","Chain of Evidence"
"1992",176894,"0689710879","The Hearse You Came in On (Hitchcock Sewell Mysteries (Paperback))"
"1993",209394,"0689711522","The Art of Deception"
"1994",217089,"0689817215","The Spine of the World (Forgotten Realms:  Paths of Darkness, Book 2)"
"1995",166918,"068983571X","A Confederacy of Dunces (Evergreen Book)"
"1996",174723,"0689859376","Oranges Are Not the Only Fruit"
"1997",212984,"0740723367","Valley of the Dolls: A Novel"
"1998",215753,"0743204840","Pure"
"1999",244641,"0743205413","Four Blondes"
"2000",249632,"0743206045","Peace Like a River"
